Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yandy Díaz","TBR",141.389,613.805,546.012,151.802,105.531,25.519,0.86662,19.8854,74.8287,76.1974,58.0944,0.892614,91.1692,5.61563,3.38215,0.700624,18.2205,1.58591,0.75584,0.278019,0.0946463,0.148531,0.637214,0.351509,0.437189,0.344095,0.788698,0.15917,2.30874,0.300945,,-1.31761,88.557,16.7552,129.884,-1.31761,0.92,19.67060661315918,-10.505800306797028,3.05974,203.4499969482422,,,,,,,767.3,5.441843971,767.3,5.441843971,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Brent Rooker","ATH",141.68,602.44,532.339,132.702,71.2468,24.7097,2.05327,34.6926,82.8679,87.6445,55.35,3.54909,177.9,10.2851,4.04304,0.422963,7.72634,6.87681,2.19916,0.249282,0.0918764,0.295298,0.311131,0.329455,0.498923,0.353054,0.828378,0.249642,4.36487,0.302696,,-0.56763,91.2617,20.7894,136.107,-0.56763,-0.01,24.321274876594543,-14.839628944173455,3.05333,66.44999694824219,,,,,,,828.4,5.833802816,828.4,5.833802816,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Bo Bichette","TOR",140.137,602.218,561.297,153.004,109.808,27.6204,1.66074,13.9146,71.191,67.0842,32.4497,0.035561,113.274,3.70525,4.25381,0.512743,13.2083,11.0264,3.75,0.272591,0.0538837,0.188094,0.286471,0.314372,0.402086,0.311855,0.716458,0.129496,4.33216,0.317294,,-0.465226,71.2585,0.812195,104.504,-0.465226,-0.12,2.6380834877490997,6.367823965847492,3.00344,126.66999816894531,,,,,,,637.7,4.555,637.7,4.555,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Xander Bogaerts","SDP",144.604,604.777,541.21,143.513,99.6149,26.12,1.71539,16.0623,75.0525,67.5595,44.6645,0.0357121,109.522,5.73928,5.11822,0.589272,13.2021,12.4061,4.23606,0.26517,0.0738529,0.181095,0.407812,0.324964,0.408807,0.320322,0.733771,0.143637,4.73562,0.302917,,-0.41814,75.6828,4.93719,108.942,-0.41814,-3.09,6.048711270093918,2.876952886581421,3.0018,152.47000122070312,,,,,,,667.2,4.60137931,667.2,4.60137931,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Bo Naylor","CLE",108.724,394.868,352.422,73.6725,44.5449,14.8784,1.01527,13.234,42.0884,45.2529,35.8868,1.32307,110.781,3.24033,2.41904,0.899643,4.91154,5.7435,1.98322,0.209046,0.090883,0.280552,0.323944,0.286316,0.36968,0.287361,0.655996,0.160633,4.23295,0.261835,,-0.30445,38.9391,-7.25178,87.1698,-0.30445,13.43,-6.101272702217102,21.81919765472412,2.98277,290.1300048828125,,,,,,,356.6,3.271559633,356.6,3.271559633,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Logan O'Hoppe","LAA",125.841,497.176,449.107,109.137,63.9367,22.1463,1.42125,21.6326,60.3456,64.5573,37.7006,0.621664,134.45,6.31778,3.24913,0.801782,7.50415,3.56274,1.12674,0.243009,0.0758294,0.270428,0.280405,0.308548,0.443154,0.324467,0.751702,0.200146,3.70771,0.29535,,-0.590909,63.8762,5.71746,110.256,-0.590909,0.79,5.243178725242615,6.889492094516754,2.96472,135.60000610351562,,,,,,,574.5,4.559523809,574.5,4.559523809,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Randy Arozarena","SEA",145.57,619.972,537.313,126.331,78.1106,23.9172,2.24344,22.0593,81.9837,68.4714,63.8667,0.0366093,156.81,14.6723,3.59238,0.527406,10.5633,26.6186,7.77804,0.235115,0.103015,0.252931,0.407287,0.330731,0.411143,0.326453,0.741874,0.176028,5.92977,0.288013,,0.937499,80.6439,8.12076,119.804,0.937499,0,14.986109018325806,-7.217320442199707,2.93679,137.1999969482422,,,,,,,722.3,4.947260273,722.3,4.947260273,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Junior Caminero","TBR",131.355,558.753,517.389,136.133,89.9824,21.797,1.65797,22.6959,65.5317,75.3134,31.7597,2.07717,111.632,4.90754,4.14199,0.554732,12.3282,4.86734,1.70271,0.263116,0.0568404,0.199788,0.284504,0.309568,0.443252,0.323356,0.75282,0.180136,3.72512,0.292966,,-0.69932,71.2876,5.92572,115.296,-0.69932,-0.81,9.079720616340637,0.6578877568244934,2.92936,75.25,,,,,,,650.9,4.96870229,650.9,4.96870229,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"CJ Abrams","WSN",138.687,594.81,538.964,133.072,84.7129,27.3072,3.55461,17.4976,76.3113,63.2263,37.6438,2.21948,119.565,11.3891,4.20348,2.60981,8.0469,33.0313,9.06791,0.246904,0.0632872,0.201014,0.314839,0.307506,0.408157,0.31031,0.715663,0.161253,6.79012,0.284594,,1.89563,69.6424,0.0627068,98.8903,1.89563,0.64,1.1063021421432495,7.060694336891174,2.88917,50.04999923706055,,,,,,,651.2,4.684892086,651.2,4.684892086,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Shea Langeliers","ATH",127.51,501.867,455.818,104.633,56.0864,20.6889,1.28799,26.5698,61.5823,67.7601,36.9273,1.09031,137.448,4.78754,3.64858,0.685531,6.58538,4.31327,1.30309,0.22955,0.0735799,0.273873,0.268665,0.292006,0.455461,0.320052,0.747467,0.225911,3.87933,0.264219,,-0.428389,62.6953,3.98783,112.892,-0.428389,-5.29,6.97454896569252,4.249835968017578,2.88707,124.91000366210938,,,,,,,583.2,4.55625,583.2,4.55625,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Jung Hoo Lee","SFG",120.817,518.849,469.982,134.51,89.9621,31.2588,3.57105,9.71781,64.2472,56.1027,39.8207,1.91937,51.5398,4.21118,4.2447,0.590006,11.1771,7.66849,1.92201,0.286202,0.0767482,0.0993349,0.772621,0.344503,0.42994,0.335594,0.774443,0.143738,4.94636,0.302182,,-0.287116,71.3071,10.6132,117.511,-0.287116,-1.82,10.577537029981613,0.04445970058441162,2.88147,236.9499969482422,,,,,,,634.3,5.24214876,634.3,5.24214876,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Brandon Lowe","TBR",114.976,482.099,425.599,101.784,57.082,21.9423,1.67136,21.0879,59.6953,65.3274,46.9323,1.47085,123.129,6.03648,3.10722,0.423692,6.96196,4.55678,1.45219,0.239153,0.0973498,0.255403,0.381162,0.321279,0.44721,0.331964,0.768489,0.208056,4.11854,0.283651,,-0.533747,64.8482,8.4532,121.351,-0.533747,-0.59,11.244142353534698,0.530623733997345,2.87585,230.3300018310547,,,,,,,583.5,5.073913043,583.5,5.073913043,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Danny Jansen","TBR",97.987,371.399,327.094,73.7831,43.2472,15.2476,0.799158,14.4892,41.3076,46.4358,35.0132,0.0219311,74.8351,5.84259,2.77902,0.364085,5.41825,0.665815,0.260723,0.225572,0.0942739,0.201495,0.467871,0.309226,0.409964,0.314394,0.71919,0.184392,2.43925,0.246495,,-0.636035,44.7055,1.25997,108.992,-0.636035,5.02,3.185206949710846,12.256694316864014,2.87346,303.1600036621094,,,,,,,393.1,4.011224489,393.1,4.011224489,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jeremy Peña","HOU",151.594,634.426,585.555,153.882,109.047,28.9388,3.15954,12.7369,77.1301,61.7293,30.7648,0.0374629,119.68,9.95149,4.53644,1.99599,12.9546,19.4819,4.52255,0.262797,0.0484924,0.188643,0.257059,0.308491,0.388265,0.304265,0.696756,0.125469,5.80257,0.308396,,0.883013,71.194,-3.01998,99.3619,0.883013,-0.84,0.41980332136154175,6.178240478038788,2.86564,163.63999938964844,,,,,,,644.9,4.242763157,644.9,4.242763157,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Jackson Chourio","MIL",148.062,630.097,579.989,156.484,101.474,29.556,5.36424,20.0901,80.9809,80.3758,40.6855,2.0927,134.507,4.5079,3.93197,0.982755,9.93454,24.8657,5.68061,0.269805,0.0645702,0.213471,0.302478,0.320574,0.443179,0.328688,0.763752,0.173374,6.37597,0.317695,,1.53142,83.0941,9.38653,110.524,1.53142,4.51,9.460890412330627,-2.8414406776428223,2.8507,16.889999389648438,,,,,,,765.8,5.174324324,765.8,5.174324324,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Ozzie Albies","ATL",144.646,624.37,567.299,147.042,90.918,33.1371,2.96208,20.0245,79.7999,75.7848,44.3591,1.15522,99.4409,6.0854,6.01213,0.614424,8.92249,11.752,3.82994,0.259196,0.0710461,0.159266,0.446085,0.316608,0.433945,0.323867,0.750553,0.174749,5.01945,0.279869,,-0.307318,79.9162,6.87858,106.458,-0.307318,-0.22,4.514621466398239,2.0121910870075226,2.82144,67.94999694824219,,,,,,,718.6,4.955862068,718.6,4.955862068,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Pete Alonso","NYM",153.435,659.219,576.078,137.93,76.4773,25.2031,0.228013,36.0213,84.3983,96.8165,63.778,3.39272,155.253,13.7894,5.04926,0.524376,11.0561,3.18928,1.35594,0.239429,0.0967478,0.235511,0.4108,0.327158,0.471555,0.343022,0.798713,0.232126,2.49289,0.261402,,-1.10032,94.5402,17.426,124.058,-1.10032,-0.67,17.864461541175842,-12.758364617824554,2.79457,50.7599983215332,,,,,,,844.6,5.520261437,844.6,5.520261437,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Matt McLain","CIN",125.538,540.904,482.647,123.307,74.3,25.5352,2.42483,21.0473,72.9028,68.6893,46.5999,0.52095,146.471,7.69756,3.37225,0.586942,7.05969,18.1114,4.93799,0.255481,0.086152,0.270789,0.318152,0.328705,0.44926,0.33686,0.777964,0.193778,5.65655,0.321066,,0.611526,74.8896,11.6157,109.922,0.611526,0.66,7.029241979122162,1.7768049836158752,2.76977,96.52999877929688,,,,,,,675.2,5.358730158,675.2,5.358730158,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Ian Happ","CHC",149.881,645.869,559.248,133.533,81.1448,28.7792,2.41826,21.1906,79.7382,77.2185,75.9256,2.24171,159.086,6.20838,3.99841,0.488638,11.055,11.0438,3.00802,0.238772,0.117556,0.246313,0.477262,0.33417,0.412555,0.326795,0.746725,0.173782,4.69282,0.293345,,-0.28047,84.19,8.63753,112.168,-0.28047,3.04,9.116949737071991,-3.898934841156006,2.76021,133.85000610351562,,,,,,,742.8,4.952,742.8,4.952,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Taylor Ward","LAA",148.669,639.318,563.956,144.043,89.371,28.5068,1.71363,24.4512,80.034,79.3015,61.8476,0.722807,146.602,7.99318,5.00074,0.52064,10.0262,6.6331,2.34291,0.255415,0.09674,0.229309,0.421875,0.334822,0.442109,0.337389,0.776931,0.186695,3.9003,0.300554,,-0.873135,88.7872,14.001,119.345,-0.873135,-1.34,13.277804493904114,-8.023321986198425,2.74373,182.97999572753906,,,,,,,781.2,5.24295302,781.2,5.24295302,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Isaac Paredes","HOU",140.944,593.879,516.115,119.2,76.8054,21.9107,0.945252,19.5384,68.0276,65.7931,60.7956,0.208457,96.0609,11.7619,4.77673,0.430181,10.2639,0.849639,0.325414,0.230956,0.10237,0.161752,0.632886,0.323123,0.390642,0.315181,0.713766,0.159686,2.45012,0.2459,,-1.13906,71.8618,2.39094,107.041,-1.13906,0.84,3.645246982574463,3.015061676502228,2.73248,193.25,,,,,,,628.8,4.459574468,628.8,4.459574468,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"J.T. Realmuto","PHI",115.023,456.443,406.946,104.067,64.1391,21.9962,1.65976,16.2715,58.8512,57.7678,31.4854,0.510481,112.165,7.35432,3.22059,0.423004,7.65151,10.3744,3.2482,0.255726,0.0689798,0.245738,0.280705,0.318272,0.437888,0.327264,0.75616,0.182163,5.29394,0.311628,,-0.049375,59.6704,6.27654,109.348,-0.049375,-1.99,5.053002893924713,6.065979719161987,2.71817,141.02000427246094,,,,,,,525.6,4.570434782,525.6,4.570434782,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Iván Herrera","STL",97.176,369.825,327.855,83.8918,57.5968,15.8214,1.13331,9.34025,43.6677,39.3743,34.3327,0.304303,81.7667,4.48883,2.36517,0.783107,7.91761,4.07064,1.42177,0.25588,0.0928349,0.221096,0.419886,0.332518,0.396518,0.320714,0.729037,0.140638,3.98649,0.311783,,-0.52027,46.3973,3.13584,106.997,-0.52027,4.26,2.57406085729599,11.17764663696289,2.69217,235.22000122070312,,,,,,,397.9,4.102061855,397.9,4.102061855,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"J.P. Crawford","SEA",131.975,555.421,479.824,112.106,77.3594,21.2138,1.3515,12.1816,57.981,53.7058,62.771,1.15753,110.157,5.95204,3.48811,2.14398,11.483,3.25655,1.03531,0.23364,0.113015,0.198331,0.56983,0.327568,0.359648,0.306207,0.687216,0.126008,3.0601,0.27682,,-0.911807,63.1965,-1.77557,105.563,-0.911807,-1.39,2.623274505138397,4.719953894615173,2.67061,428.0400085449219,,,,,,,536.5,4.064393939,536.5,4.064393939,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Matt Olson","ATL",154.878,665.094,574.21,141.154,80.0558,27.533,0.961612,32.6033,87.9758,95.8414,78.8642,5.76124,157.213,6.21612,5.30206,0.501585,11.5292,0.517806,0.187642,0.245822,0.118576,0.236377,0.501639,0.34041,0.467459,0.346571,0.807869,0.221637,2.22967,0.278552,,-1.23029,97.2824,19.481,121.74,-1.23029,-0.52,16.059928059577942,-12.470463275909424,2.65814,38.36000061035156,,,,,,,869.6,5.61032258,869.6,5.61032258,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Gleyber Torres","DET",146.178,625.805,558.509,140.649,96.1159,26.275,1.37634,16.8816,71.3443,68.1877,56.4315,0.323673,115.048,3.90045,5.67282,1.29111,10.8283,9.41145,4.18437,0.251829,0.0901742,0.183841,0.490503,0.321819,0.394481,0.31396,0.7163,0.142652,3.83075,0.286331,,-1.0446,75.1097,1.90428,105.827,-1.0446,-0.64,3.1279349327087402,1.6158331632614136,2.64446,221.85000610351562,,,,,,,657.4,4.502739726,657.4,4.502739726,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Gabriel Moreno","ARI",118.664,450.777,404.061,111.788,79.1403,21.8223,1.73021,9.09499,54.14,51.6733,38.0139,0.648042,77.8319,4.69963,3.42371,0.578767,11.0814,4.65944,1.62744,0.276661,0.0843298,0.172662,0.488411,0.343185,0.406759,0.328507,0.749944,0.130098,3.947,0.320357,,-0.683842,59.3807,6.64966,109.14,-0.683842,-2.3,4.242818117141724,6.021685838699341,2.61043,186.02000427246094,,,,,,,515.9,4.335294117,515.9,4.335294117,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Lawrence Butler","ATH",145.25,591.6,537.906,131.258,77.3916,26.4718,2.25634,25.1379,75.9035,71.2114,46.7775,2.02356,149.005,2.46662,3.87846,0.571228,8.9958,14.7403,3.92806,0.244016,0.0790695,0.251868,0.313932,0.305403,0.441816,0.321173,0.747219,0.197801,5.29566,0.28865,,0.373671,74.439,5.23475,113.68,0.373671,2.43,9.634145885705948,-4.099622964859009,2.60836,66.94999694824219,,,,,,,681.7,4.70137931,681.7,4.70137931,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Max Muncy","LAD",124.659,521.012,438.122,94.1812,49.657,19.2037,1.3561,23.9644,67.4228,71.5238,71.9714,2.64887,135.73,6.15578,4.34242,0.420437,6.80477,1.56693,0.459008,0.214966,0.138138,0.260512,0.530255,0.330986,0.429082,0.330833,0.760068,0.214116,3.07009,0.248318,,-0.860135,69.608,8.66105,114.038,-0.860135,-1.27,7.886099874973297,-0.08615398406982422,2.59745,260.9100036621094,,,,,,,612.6,4.9008,612.6,4.9008,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Teoscar Hernández","LAD",145.532,619.071,562.749,145.324,87.9985,26.6703,2.38694,28.268,85.7849,87.2174,45.6916,1.89852,177.427,6.58636,3.54138,0.502706,10.5623,10.1865,2.71421,0.258239,0.0738068,0.286603,0.257523,0.31945,0.464811,0.336812,0.784262,0.206572,4.99339,0.324619,,-0.154106,85.6881,13.2703,118.063,-0.154106,-2.27,13.217443332076073,-9.00759220123291,2.56392,60.439998626708984,,,,,,,771.5,5.284246575,771.5,5.284246575,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Zach Neto","LAA",121.992,497.997,447.661,108.79,67.0497,22.352,1.98123,17.4066,64.6659,54.5058,32.3885,0.345829,116.825,12.7482,2.86757,2.33199,7.80745,18.1491,5.36778,0.243018,0.0650375,0.23459,0.277239,0.310545,0.41845,0.317467,0.728995,0.175432,6.01705,0.288915,,0.57315,61.1757,2.92099,105.331,0.57315,-1.24,3.610955595970154,4.407777547836304,2.54267,194.83999633789062,,,,,,,552.6,4.529508196,552.6,4.529508196,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Andrés Giménez","TOR",142.57,596.117,542.053,138.499,98.1837,25.3417,3.94475,11.029,75.3035,53.1655,30.562,1.94734,104.224,15.5088,3.90022,4.09271,10.9658,29.3724,5.96767,0.255508,0.0512684,0.174838,0.293233,0.311761,0.377855,0.301867,0.689615,0.122346,6.86284,0.29596,,2.33438,65.7447,-3.98791,97.4783,2.33438,1.88,0.6143800020217896,4.1285094022750854,2.54216,170.83999633789062,,,,,,,608.8,4.257342657,608.8,4.257342657,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Tyler Stephenson","CIN",119.002,469.038,418.18,107.871,70.2582,20.1609,0.676418,16.7757,54.5799,61.5226,40.2743,0.675208,112.077,6.51229,3.62151,0.449558,10.2144,0.779166,0.29833,0.257954,0.0858657,0.23895,0.359346,0.33005,0.429747,0.330566,0.759798,0.171794,2.41133,0.31096,,-0.88343,62.5635,7.69631,105.686,-0.88343,2.3,2.3055503964424133,6.536079168319702,2.52628,155.50999450683594,,,,,,,553.2,4.648739495,553.2,4.648739495,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Pete Crow-Armstrong","CHC",135.777,534.991,487.796,117.748,77.0587,19.842,5.48106,15.3659,69.2867,54.9719,33.1613,2.37723,142.764,6.74727,3.38131,3.90566,6.13199,28.5856,4.25909,0.241387,0.0619847,0.266853,0.23228,0.296856,0.399039,0.300953,0.695895,0.157651,7.80985,0.307409,,3.08776,58.6094,-3.97283,94.7739,3.08776,4.27,-0.25563478469848633,6.365323781967163,2.47096,138.30999755859375,,,,,,,564.2,4.148529411,564.2,4.148529411,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Jose Altuve","HOU",141.682,624.899,564.727,145.707,99.568,27.6621,1.6543,16.8231,78.5894,66.0329,49.9448,0.0369003,109.632,6.45724,3.0744,0.69535,12.4482,15.1201,5.23005,0.258014,0.0799246,0.175439,0.455569,0.323788,0.402225,0.318257,0.726012,0.144211,4.65163,0.292025,,-0.324884,77.1621,4.06264,109.204,-0.324884,0.77,6.2561299204826355,-3.8355026245117188,2.40141,60.97999954223633,,,,,,,687.5,4.841549295,687.5,4.841549295,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Colton Cowser","BAL",136.298,554.01,486.177,116.155,69.4051,23.5219,2.12422,21.1042,71.2979,67.5296,55.8078,2.66268,167.638,8.05439,3.22653,0.743979,9.0589,8.94791,2.32178,0.238916,0.100734,0.30259,0.332907,0.325373,0.426261,0.326477,0.751634,0.187345,4.82992,0.31614,,-0.181541,72.0745,7.26744,116.066,-0.181541,0.21,10.00263474881649,-5.679420039057732,2.35385,168.9499969482422,,,,,,,645.5,4.746323529,645.5,4.746323529,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Ha-Seong Kim","TBR",107.696,442.949,390.924,92.9593,62.2352,18.3694,1.89885,10.4558,53.8254,40.258,42.0279,0.425758,80.407,3.69729,3.13814,3.16204,6.72691,17.33,4.91398,0.237794,0.0948821,0.181526,0.52269,0.315345,0.374738,0.304302,0.690083,0.136944,5.76629,0.27211,,0.627108,49.72,-2.09536,101.893,0.627108,1.42,1.586448311805725,6.405925631523132,2.35043,337.3500061035156,,,,,,,443.7,4.108333333,443.7,4.108333333,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Victor Robles","SEA",129.522,505.395,442.427,106.959,75.0597,18.4199,2.45426,11.0251,63.4397,39.6558,36.5102,0.491209,106.365,13.3108,2.95181,10.1956,8.68614,31.0033,6.59537,0.241755,0.072241,0.210458,0.343255,0.3166,0.369243,0.303604,0.685843,0.127488,6.7762,0.292491,,2.54777,56.4454,-2.67474,103.731,2.54777,6.5,4.705355167388916,0.8072257041931152,2.30931,195.02000427246094,,,,,,,513.5,3.95,513.5,3.95,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Ezequiel Tovar","COL",149.472,642.259,599.706,157.519,99.0139,32.1667,4.24146,22.0965,76.8577,79.1616,29.7368,1.08313,170.446,4.93,4.94059,2.94603,8.75138,11.83,3.52635,0.26266,0.0463004,0.265384,0.174465,0.300612,0.44098,0.31804,0.741592,0.17832,5.22212,0.328611,,-0.108708,79.1937,4.06351,90.6242,-0.108708,1.19,-7.309499509632587,8.110000133514404,2.29156,128.8000030517578,,,,,,,723.8,4.85771812,723.8,4.85771812,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Jacob Wilson","ATH",125.355,490.561,455.32,122.539,91.218,23.4069,2.10284,5.81147,50.7449,43.4561,24.2429,0.882985,58.1179,4.90235,3.20652,2.88885,12.6158,4.03346,1.28154,0.269128,0.0494187,0.118472,0.417133,0.311038,0.368062,0.2972,0.6791,0.0989348,3.8215,0.295815,,-0.655327,52.2604,-5.12443,96.8177,-0.655327,2.46,-2.441586434841156,8.263472557067871,2.29018,341.4700012207031,,,,,,,460.1,3.6808,460.1,3.6808,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Ryan Jeffers","MIN",105.76,411.354,366.074,85.3021,52.0645,16.0739,0.68377,16.4799,47.6537,49.8026,32.2377,0.586636,96.2236,8.05949,2.69853,2.2847,7.12781,2.16406,0.91184,0.233019,0.0783697,0.233919,0.335029,0.307037,0.415718,0.314702,0.722755,0.182699,3.165,0.268764,,-0.660817,49.6169,1.49749,105.834,-0.660817,1.69,2.085323929786682,6.375702857971191,2.29005,236.11000061035156,,,,,,,433.5,4.089622641,433.5,4.089622641,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Alec Bohm","PHI",144.012,611.796,560.226,151.271,105,29.3718,1.20668,15.6919,69.2188,72.9853,39.9134,0.527631,93.1405,4.8966,6.27665,0.483768,13.6769,3.69229,1.51948,0.270018,0.0652398,0.152241,0.428529,0.320754,0.410784,0.31791,0.731538,0.140766,3.19205,0.296237,,-1.05515,75.3735,3.80679,103.052,-1.05515,-0.88,1.1778408288955688,0.5847684144973755,2.28616,175.16000366210938,,,,,,,662.8,4.602777777,662.8,4.602777777,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Byron Buxton","MIN",104.431,433.222,390.412,94.912,48.4198,23.4031,1.98111,21.1081,58.337,59.3585,32.1117,0.849956,120.076,7.50881,2.83386,0.356042,4.40732,7.78975,2.01971,0.243108,0.0741231,0.277171,0.267428,0.310795,0.4754,0.336595,0.786195,0.232292,5.16736,0.292802,,0.0518108,59.8883,9.21087,121.235,0.0518108,-0.25,10.57770685479045,-2.9359824657440186,2.28072,239.14999389648438,,,,,,,547.1,5.260576923,547.1,5.260576923,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Jackson Holliday","BAL",120.162,466.841,412.562,99.9099,64.0185,20.3043,3.34201,12.2451,58.11,48.3995,48.1967,1.72619,121.855,3.07489,2.45213,0.554831,8.73309,8.78415,1.98651,0.242169,0.10324,0.261021,0.395523,0.324225,0.396627,0.315495,0.720852,0.154458,5.51934,0.31207,,0.0559889,56.6076,1.99743,108.341,0.0559889,0.08,4.511229619383812,1.9897056370973587,2.27865,223.49000549316406,,,,,,,499.4,4.161666666,499.4,4.161666666,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"JJ Bleday","ATH",143.101,597.153,523.152,119.579,67.2067,28.1225,2.22888,22.0207,70.2423,67.5118,64.937,1.46578,126.336,3.73131,4.61462,0.71794,8.27322,4.54489,1.2634,0.228574,0.108744,0.211564,0.514003,0.31562,0.417127,0.318739,0.732748,0.188554,3.9259,0.257131,,-0.663524,73.9678,4.11403,111.968,-0.663524,-7.62,7.514019966125488,-5.411651372909546,2.27302,273.5799865722656,,,,,,,662.1,4.63006993,662.1,4.63006993,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Royce Lewis","MIN",122.274,508.135,461.047,114.452,69.3202,23.4612,1.09702,20.5732,62.3895,64.2375,38.9746,1.32908,114.404,3.63497,3.94683,0.531695,7.8978,7.10231,2.6491,0.248243,0.0767013,0.225146,0.340674,0.309417,0.437756,0.322005,0.747173,0.189514,3.98892,0.284466,,-0.52535,64.2772,4.83655,110.972,-0.52535,-1.39,5.8536293506622314,-0.9757927358150482,2.25319,128.88999938964844,,,,,,,581.1,4.763114754,581.1,4.763114754,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
