Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ryan Hennen",,0.0472,0.0506,0,4.47057,1,0,0,0,,1,4.359,1.014,0.5326,0.49673,0.142222,0.3844,0.0252,0.0426,0.8083,7.2747,3.4596,2.10276,1.28,0.185432,0.0881854,0.09724707156419754,0.257884,1.3984,0.292398,0.721928,0.389999,,4.67977,-0.00400622,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Hennen","sa3018277",802402
"Clayton McGinness",,0.0465,0.0513,0,4.59351,1,0,0,0,,1,4.376,1.017,0.5473,0.51039,0.140333,0.3996,0.0253,0.0475,0.8261,7.4349,3.5964,2.06732,1.263,0.18878,0.0913163,0.09746343642473221,0.258851,1.4166,0.295925,0.712463,0.407999,,4.67991,-0.00400786,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Clayton McGinness","sa1170265",687871
"Cody Carroll",,0.0465,0.0514,0,4.626,1,0,0,0,,1,4.388,0.9884,0.549,0.514,0.143778,0.4411,0.0252,0.0401,0.8994,8.0946,3.9699,2.03899,1.294,0.204968,0.100524,0.10444393754005432,0.252995,1.4295,0.294949,0.716896,0.378011,,4.68039,-0.00401329,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cody Carroll","17664",606944
"Seth Mayberry","SDP",0.0477,0.0502,0,4.43862,1,0,0,0,,1,4.374,0.9439,0.5294,0.49318,0.137556,0.4792,0.0253,0.0497,0.908,8.172,4.3128,1.89482,1.238,0.20759,0.109556,0.0980338305234909,0.245481,1.4231,0.288027,0.726277,0.401415,,4.7254,-0.00401811,-0.0501554,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Seth Mayberry","sa3010244",682255
"Jeffrey Colon",,0.0473,0.0534,0.0081,4.5243,0.9002,0.0212,0,0,,1,4.406,1.0726,0.5462,0.5027,0.116444,0.3973,0.0227,0.0551,0.6781,6.1029,3.5757,1.70677,1.048,0.153904,0.0901725,0.06373127549886703,0.271297,1.4699,0.302671,0.706799,0.503996,,4.68126,-0.00402312,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jeffrey Colon","sa3006421",681738
"Miguel Yajure",,0.0475,0.0543,0.0106,4.60008,0.8648,0.0288,0,0,,1,4.355,1.0179,0.548,0.51112,0.144222,0.3805,0.0228,0.0451,0.8188,7.3692,3.4245,2.15191,1.298,0.188014,0.0873708,0.10064294189214706,0.259047,1.3984,0.294527,0.710746,0.407999,,4.68057,-0.00402552,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Miguel Yajure","21111",664337
"Daison Acosta","WSN",0.0456,0.0522,0,4.46454,1,0,0,0,,1,4.399,0.9469,0.5336,0.49606,0.131111,0.5033,0.0254,0.05,0.8805,7.9245,4.5297,1.74945,1.18,0.200159,0.114412,0.08574675023555756,0.246223,1.4502,0.287849,0.723644,0.412917,,4.76982,-0.00402973,-0.0469474,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Brandon Kintzler",,0.0463,0.0522,0.0023,4.62114,0.972,0.006,0,0,,1,4.4,1.1007,0.5557,0.51346,0.128444,0.3605,0.0303,0.0423,0.6814,6.1326,3.2445,1.89015,1.156,0.154864,0.0819318,0.07293182611465454,0.275368,1.4612,0.305035,0.706661,0.481015,,4.68186,-0.00402994,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brandon Kintzler","9939",445213
"Luis Ledo",,0.0489,0.0579,0.0255,4.5378,0.6916,0.0656,0,0,,1,4.423,1.0514,0.548,0.5042,0.114333,0.4477,0.017,0.0457,0.726,6.534,4.0293,1.62162,1.029,0.164142,0.101221,0.06292110681533813,0.267559,1.4991,0.30333,0.710289,0.50501,,4.68101,-0.00403056,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luis Ledo","sa740812",644396
"William Woods",,0.0466,0.0512,0,4.60332,1,0,0,0,,1,4.359,0.9869,0.545,0.51148,0.151222,0.4044,0.0251,0.0411,0.8933,8.0397,3.6396,2.20895,1.361,0.204932,0.0927736,0.11215875297784805,0.252178,1.3913,0.291281,0.717453,0.357995,,4.68227,-0.0040346,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"William Woods","25075",682016
"Kyle Mora","ARI",0.0486,0.0521,0.0081,4.62249,0.8986,0.0216,0,0,,1,4.381,1.0219,0.5501,0.51361,0.132556,0.4082,0.0226,0.0432,0.8574,7.7166,3.6738,2.10044,1.193,0.195709,0.0931751,0.10253366082906723,0.260052,1.4301,0.302535,0.707099,0.403362,,4.5291,-0.00403599,-0.0455387,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Mora","sa3018281",674115
"Phoenix Sanders",,0.0465,0.0513,0,4.61403,1,0,0,0,,1,4.329,1.0416,0.5477,0.51267,0.152778,0.3267,0.0245,0.0379,0.7819,7.0371,2.9403,2.39333,1.375,0.180619,0.0754678,0.10515130311250687,0.262738,1.3683,0.293368,0.710839,0.380997,,4.68259,-0.00403826,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Phoenix Sanders","20541",676637
"Kirby Snead",,0.0476,0.0503,0,4.35024,1,0,0,0,,1,4.392,1.03,0.5246,0.48336,0.113,0.4382,0.0281,0.048,0.7561,6.8049,3.9438,1.72547,1.017,0.172154,0.0997723,0.07238159328699112,0.26371,1.4682,0.301973,0.720305,0.475009,,4.58188,-0.0040404,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kirby Snead","19179",669912
"Sam Howard",,0.0476,0.0502,0,4.38534,1,0,0,0,,1,4.403,0.9354,0.5233,0.48726,0.134222,0.5079,0.0247,0.045,0.9439,8.4951,4.5711,1.85844,1.208,0.214377,0.115353,0.09902339428663254,0.242955,1.4433,0.289028,0.732841,0.390007,,4.68227,-0.00404482,-0.0476438,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sam Howard","16265",607572
"Danny Dopico",,0.0465,0.0513,0,4.59333,1,0,0,0,,1,4.413,0.9833,0.5473,0.51037,0.134556,0.4754,0.0255,0.0454,0.8977,8.0793,4.2786,1.8883,1.211,0.203422,0.107727,0.09569454193115234,0.252633,1.4587,0.29677,0.717456,0.405991,,4.6827,-0.00404973,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Danny Dopico","sa875346",661832
"Alex Segal",,0.0499,0.048,0,4.4073,1,0,0,0,,1,4.425,0.9896,0.5286,0.4897,0.120778,0.4879,0.0256,0.0492,0.8916,8.0244,4.3911,1.82742,1.087,0.201492,0.11026,0.09123163670301437,0.254533,1.4775,0.302144,0.725231,0.438382,,4.56469,-0.00405014,-0.046199,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alex Segal","sa919036",669393
"Joe Biagini",,0.0464,0.0514,0,4.61007,1,0,0,0,,1,4.373,1.0393,0.5506,0.51223,0.137111,0.3823,0.0249,0.0444,0.7726,6.9534,3.4407,2.02093,1.234,0.176675,0.0874228,0.08925223350524902,0.263361,1.4216,0.297106,0.708335,0.429005,,4.68382,-0.00405226,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joe Biagini","13194",607352
"David Hale",,0.0472,0.0533,0.0077,4.60836,0.9076,0.0196,0,0,,1,4.357,1.0499,0.5497,0.51204,0.143,0.3557,0.0239,0.0431,0.769,6.921,3.2013,2.16193,1.287,0.176498,0.0816387,0.09485885500907898,0.265247,1.4056,0.297715,0.710055,0.418995,,4.68388,-0.00405289,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"David Hale","9756",571735
"Alex Claudio",,0.0467,0.0512,0,4.4496,1,0,0,0,,1,4.386,1.0909,0.5373,0.4944,0.125222,0.3595,0.0248,0.0396,0.643,5.787,3.2355,1.7886,1.127,0.146603,0.0819653,0.06463748216629028,0.273621,1.4504,0.300023,0.716107,0.487415,,4.70567,-0.00405739,-0.0470502,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alex Claudio","12890",592222
"Wladimir Pinto",,0.0466,0.0512,0,4.58478,1,0,0,0,,1,4.405,0.9672,0.5451,0.50942,0.138444,0.4831,0.0254,0.0409,0.9273,8.3457,4.3479,1.91948,1.246,0.210511,0.109671,0.10083993524312973,0.249214,1.4503,0.29438,0.720427,0.38599,,4.68366,-0.00406058,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wladimir Pinto","sa871482",660749
"Jack Sinclair","WSN",0.0455,0.0523,0,4.48866,1,0,0,0,,1,4.376,0.977,0.5363,0.49874,0.135333,0.4394,0.0253,0.0586,0.8235,7.4115,3.9546,1.87415,1.218,0.188186,0.100411,0.08777422457933426,0.251934,1.4164,0.288324,0.717317,0.416494,,4.77281,-0.00406348,-0.0469474,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jack Sinclair","sa3017596",695378
"Boby Johnson",,0.0466,0.0513,0,4.58793,1,0,0,0,,1,4.374,1.0151,0.5466,0.50977,0.140556,0.4011,0.0253,0.0459,0.8249,7.4241,3.6099,2.05659,1.265,0.188592,0.091701,0.09689071029424667,0.258492,1.4162,0.2953,0.713125,0.407011,,4.6849,-0.00406449,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Boby Johnson","sa3006983",681908
"D.J. Snelten","CHW",0.0484,0.0494,0,4.40604,1,0,0,0,,1,4.448,0.9421,0.5274,0.48956,0.134222,0.5418,0.0257,0.0468,0.9547,8.5923,4.8762,1.76209,1.208,0.214636,0.121808,0.09282822906970978,0.244105,1.4839,0.291602,0.738046,0.414519,,4.76777,-0.0040721,-0.0490858,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"D.J. Snelten","15949",592769
"Aaron McGarity",,0.0471,0.0508,0,4.49082,1,0,0,0,,1,4.346,1.0063,0.5355,0.49898,0.142444,0.355,0.0251,0.0674,0.7998,7.1982,3.195,2.25296,1.282,0.184031,0.0816843,0.1023469790816307,0.256474,1.3613,0.289753,0.710746,0.406006,,4.68586,-0.00407533,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron McGarity","sa873280",641849
"Edgar Santana",,0.0491,0.0487,0,4.56714,1,0,0,0,,1,4.355,1.0567,0.5456,0.50746,0.138444,0.35,0.0251,0.0393,0.7831,7.0479,3.15,2.23743,1.246,0.179816,0.0803674,0.09944891184568405,0.26646,1.4067,0.301645,0.709964,0.43083,,4.56796,-0.0040778,-0.0461895,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Santana","17355",650828
"Cristofer Melendez","PIT",0.0452,0.0526,0,4.65849,1,0,0,0,,1,4.454,0.9607,0.5536,0.51761,0.128778,0.539,0.0257,0.0465,0.9418,8.4762,4.851,1.74731,1.159,0.21145,0.121015,0.09043557196855545,0.248339,1.4997,0.297336,0.717062,0.384121,,4.71349,-0.00408533,-0.0445351,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cristofer Melendez","sa873429",658667
"Tanner Tully",,0.0472,0.0506,0,4.44555,1,0,0,0,,1,4.288,1.0969,0.5316,0.49395,0.148444,0.2375,0.026,0.039,0.6192,5.5728,2.1375,2.60716,1.336,0.144403,0.0553871,0.08901585638523102,0.273439,1.3344,0.292385,0.712601,0.412003,,4.68736,-0.00409236,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tanner Tully","19518",668684
"Cody Stashak","PHI",0.0474,0.0504,0,4.64157,1,0,0,0,,1,4.316,0.9936,0.5483,0.51573,0.169444,0.3516,0.0233,0.0405,0.8414,7.5726,3.1644,2.39306,1.525,0.194949,0.0814643,0.1134847104549408,0.253217,1.3452,0.282918,0.719238,0.343797,,4.86276,-0.00410225,-0.0460501,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cody Stashak","18088",664054
"David Ellingson",,0.0464,0.0514,0,4.60953,1,0,0,0,,1,4.401,1.0163,0.5501,0.51217,0.134556,0.4228,0.0254,0.0558,0.8315,7.4835,3.8052,1.96665,1.211,0.188934,0.0960691,0.09286525100469589,0.259102,1.4391,0.298255,0.710789,0.422993,,4.6885,-0.00411556,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"David Ellingson","sa873708",670287
"Colton Johnson","ATH",0.0476,0.0502,0,4.25259,1,0,0,0,,1,4.373,0.9757,0.5113,0.47251,0.122444,0.4601,0.0253,0.0446,0.85,7.65,4.1409,1.84742,1.102,0.194375,0.105214,0.08916077017784119,0.25223,1.4358,0.294647,0.73119,0.441115,,4.57236,-0.00411998,-0.0516367,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Colton Johnson","sa3017750",687439
"Andrew Miller",,0.0467,0.0512,0,4.56192,1,0,0,0,,1,4.401,1.0278,0.5442,0.50688,0.136222,0.4057,0.025,0.0521,0.8099,7.2891,3.6513,1.9963,1.226,0.184026,0.0921836,0.09184276312589645,0.260651,1.4335,0.297482,0.715568,0.407985,,4.69097,-0.00413334,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Andrew Miller","6785",453192
"Max Roberts",,0.0474,0.0504,0,4.38633,1,0,0,0,,1,4.452,0.959,0.5272,0.48737,0.116889,0.5597,0.0257,0.041,0.899,8.091,5.0373,1.60622,1.052,0.201932,0.125719,0.07621292769908905,0.249007,1.5187,0.296998,0.731704,0.443002,,4.69014,-0.0041341,-0.0476438,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Max Roberts","sa3004014",676611
"Ramon Perez",,0.0478,0.0521,0.0061,4.44726,0.9258,0.0158,0,0,,1,4.429,0.964,0.5317,0.49414,0.127778,0.505,0.0236,0.0537,0.9067,8.1603,4.545,1.79545,1.15,0.204719,0.114021,0.09069767594337463,0.249076,1.469,0.294878,0.726527,0.411996,,4.69029,-0.00413587,-0.0476438,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ramon Perez","sa3004005",673325
"J.B. Wendelken","SDP",0.9351,0.9242,0,4.14713,19,0,0,0.6081,,19,81.405,17.8893,9.4424,8.75505,2.43622,7.8389,0.4809,0.8015,17.1504,8.12387,3.71316,2.18786,1.154,0.21068,0.0962951,0.11438485980033875,0.245852,1.35412,0.290592,0.729733,0.424224,,4.39234,-0.00413734,0.0764166,999,,,,,,,80.2,4.221052631578948,80,4.2105263157894735,7.81,6.12,5.13,4.41,3.83,3.33,2.86,2.4,1.88,5.31,4.99,4.77,4.59,4.43,4.27,4.11,3.93,3.7,"J.B. Wendelken","14506",605525
"Jaime Barria",,0.0487,0.0571,0.022,4.57902,0.7262,0.0582,0,0,,1,4.344,1.052,0.5448,0.50878,0.153667,0.322,0.034,0.0387,0.7765,6.9885,2.898,2.41149,1.383,0.178752,0.0741252,0.10462707281112671,0.264103,1.374,0.294233,0.715527,0.390994,,4.69325,-0.00414898,-0.0476246,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jaime Barria","18356",642545
"Justus Sheffield",,0.0498,0.0582,0.0299,4.48875,0.6463,0.0753,0,0,,1,4.411,1.0502,0.5407,0.49875,0.120222,0.4179,0.0188,0.053,0.7252,6.5268,3.7611,1.73534,1.082,0.164407,0.0947404,0.06966675072908401,0.266541,1.4681,0.300509,0.7135,0.474019,,4.69167,-0.0041515,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justus Sheffield","17285",656954
"Sam Freeman",,0.0472,0.0506,0,4.45896,1,0,0,0,,1,4.382,0.9863,0.5315,0.49544,0.137444,0.4395,0.0266,0.0427,0.8535,7.6815,3.9555,1.94198,1.237,0.194774,0.100297,0.09447740763425827,0.25291,1.4258,0.291818,0.725082,0.390995,,4.69286,-0.00415478,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sam Freeman","6832",518693
"Brian Moran","ATL",0.0499,0.048,0,4.44159,1,0,0,0,,1,4.346,1.0296,0.5299,0.49351,0.139556,0.3459,0.0263,0.058,0.8089,7.2801,3.1131,2.33854,1.256,0.186125,0.0795904,0.10653473436832428,0.261181,1.3755,0.297311,0.716536,0.405902,,4.5746,-0.00415484,-0.0461895,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brian Moran","9646",572383
"Brent Killam",,0.0463,0.0515,0,4.60242,1,0,0,0,,1,4.357,1.0054,0.5456,0.51138,0.160667,0.3728,0.0252,0.0573,0.8525,7.6725,3.3552,2.28675,1.446,0.195662,0.0855635,0.1100987121462822,0.256029,1.3782,0.289914,0.721949,0.370154,,4.84045,-0.00415838,-0.0465893,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brent Killam","sa3014927",687143
"Marcel Rentería",,0.0466,0.0513,0,4.59306,1,0,0,0,,1,4.39,0.9966,0.5468,0.51034,0.139222,0.4315,0.0254,0.0495,0.8635,7.7715,3.8835,2.00116,1.253,0.196697,0.0982916,0.09840547293424606,0.25495,1.4281,0.295009,0.714651,0.400988,,4.69237,-0.00415944,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Marcel Renteria","sa3005016",676344
"Ryan Sherriff",,0.0471,0.0507,0,4.46175,1,0,0,0,,1,4.39,1.0104,0.534,0.49575,0.128333,0.4222,0.0242,0.059,0.7929,7.1361,3.7998,1.87802,1.155,0.180615,0.0961731,0.08444193005561829,0.258494,1.4326,0.295246,0.717197,0.424003,,4.69261,-0.00416222,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Sherriff","12249",595411
"Ben Leeper","CHC",0.0481,0.0521,0.0064,4.48614,0.92,0.017,0,0,,1,4.337,0.9687,0.5322,0.49846,0.147333,0.3991,0.0229,0.0472,0.913,8.217,3.5919,2.28765,1.326,0.210514,0.0920221,0.11849205195903778,0.248978,1.3678,0.290198,0.719394,0.366941,,4.59471,-0.00416783,-0.0496453,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ben Leeper","sa3014907",663510
"Archie Bradley",,0.0461,0.0517,0,4.65651,1,0,0,0,,1,4.401,1.0759,0.5577,0.51739,0.132444,0.3685,0.0249,0.0488,0.7232,6.5088,3.3165,1.96255,1.192,0.164326,0.083731,0.08059532940387726,0.270076,1.4444,0.301611,0.704302,0.451992,,4.69376,-0.0041752,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Archie Bradley","12918",605151
"Alan Strong",,0.0475,0.0541,0.0106,4.60656,0.8681,0.0281,0,0,,1,4.357,1.011,0.5475,0.51184,0.147444,0.3856,0.0216,0.0423,0.8365,7.5285,3.4704,2.16935,1.327,0.19199,0.0885013,0.10348863154649734,0.257311,1.3966,0.293212,0.713423,0.389002,,4.69396,-0.00417747,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alan Strong","sa3006768",681841
"Freylin Garcia",,0.0465,0.0513,0,4.59306,1,0,0,0,,1,4.409,1.0016,0.5484,0.51034,0.132778,0.4596,0.0255,0.0436,0.8526,7.6734,4.1364,1.85509,1.195,0.193377,0.104241,0.08913585543632507,0.256439,1.4612,0.297499,0.715747,0.422004,,4.69699,-0.0042119,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Freylin Garcia","sa941791",671223
"Kevin Gowdy","TOR",0.0479,0.0525,0.0073,4.4757,0.9101,0.0191,0,0,,1,4.423,1.0376,0.5402,0.4973,0.115444,0.4375,0.023,0.0558,0.7521,6.7689,3.9375,1.71909,1.039,0.170043,0.0989148,0.07112819701433182,0.264041,1.4751,0.301146,0.711775,0.495143,,4.64296,-0.00422336,-0.0502834,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kevin Gowdy","sa917928",666151
"Jake Wong",,0.0465,0.0513,0,4.57353,1,0,0,0,,1,4.394,1.0443,0.5486,0.50817,0.128111,0.4132,0.0252,0.043,0.7505,6.7545,3.7188,1.81631,1.153,0.170801,0.0940373,0.07676377147436142,0.265199,1.4575,0.299488,0.711109,0.456998,,4.69952,-0.00423043,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jake Wong","23095",673858
"Chris Muller",,0.0467,0.0511,0,4.54428,1,0,0,0,,1,4.401,0.986,0.5427,0.50492,0.133111,0.4673,0.0254,0.0421,0.863,7.767,4.2057,1.84678,1.198,0.196092,0.10618,0.08991137146949768,0.253366,1.4533,0.294558,0.718737,0.417001,,4.69912,-0.0042361,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Muller","sa3006811",676726
"Brandon Finnegan",,0.0446,0.0616,0.0231,4.67532,0.7122,0.0612,0,0,,1,4.414,1.0087,0.557,0.51948,0.148444,0.4587,0.0175,0.0425,0.8401,7.5609,4.1283,1.83148,1.336,0.190326,0.103919,0.0864068791270256,0.257795,1.4674,0.294179,0.722782,0.407735,,4.91966,-0.00423871,-0.0474776,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brandon Finnegan","16208",605232
"Joey Marciano",,0.049,0.0549,0.0179,4.4046,0.7889,0.0449,0,0,,1,4.438,0.9954,0.5309,0.4894,0.116,0.5044,0.0198,0.0494,0.818,7.362,4.5396,1.62173,1.044,0.184317,0.113655,0.07066246122121811,0.256269,1.4998,0.298081,0.724465,0.466972,,4.69988,-0.00424468,-0.0476438,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joey Marciano","sa3004637",664006
"Joakim Soria",,0.0464,0.0514,0,4.66308,1,0,0,0,,1,4.342,1.0197,0.5509,0.51812,0.158778,0.3467,0.027,0.0419,0.8476,7.6284,3.1203,2.44476,1.429,0.19521,0.079848,0.11536157876253128,0.25793,1.3664,0.292133,0.71278,0.347009,,4.70119,-0.00424935,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joakim Soria","6941",465657
"Ty Buttrey",,0.0465,0.0513,0,4.5801,1,0,0,0,,1,4.399,1.0209,0.5481,0.5089,0.131111,0.4353,0.0288,0.0424,0.8014,7.2126,3.9177,1.84103,1.18,0.182178,0.0989543,0.08322346210479736,0.260347,1.4562,0.297709,0.713554,0.438989,,4.70122,-0.00424972,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ty Buttrey","14719",621142
"Cristian Hernandez","NYY",0.0485,0.052,0.007,4.56264,0.9085,0.0195,0,0,,1,4.337,1.0075,0.5419,0.50696,0.163556,0.342,0.0225,0.0495,0.8405,7.5645,3.078,2.4576,1.472,0.193798,0.0788564,0.11494120210409164,0.255354,1.3495,0.286915,0.720735,0.382493,,4.7862,-0.00425494,-0.0490666,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cristian Hernandez","sa3005836",678707
"Nick Starr","DET",0.0457,0.0521,0,4.45932,1,0,0,0,,1,4.346,1.0135,0.5318,0.49548,0.138556,0.3618,0.0251,0.0414,0.7978,7.1802,3.2562,2.20509,1.247,0.183571,0.083249,0.10032212734222412,0.257051,1.3753,0.291023,0.71403,0.395194,,4.5817,-0.00425761,-0.0501903,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Starr","sa3008488",681931
"Yoelvin Silven",,0.0464,0.0515,0,4.61763,1,0,0,0,,1,4.38,1.0366,0.5512,0.51307,0.138111,0.395,0.0253,0.0424,0.7865,7.0785,3.555,1.99114,1.243,0.179566,0.0901826,0.0893835574388504,0.262923,1.4316,0.297711,0.711007,0.423999,,4.70112,-0.0042588,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yoelvin Silven","sa3006619",681185
"Lisandro Santos",,0.0482,0.0496,0,4.44807,1,0,0,0,,1,4.425,0.9652,0.5314,0.49423,0.141111,0.494,0.0256,0.0427,0.9124,8.2116,4.446,1.84696,1.27,0.206192,0.111638,0.09455366432666779,0.248232,1.4592,0.290706,0.735389,0.406206,,4.78622,-0.00426539,-0.0490762,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lisandro Santos","sa945728",670873
"Hansel Robles",,0.0465,0.0513,0,4.61124,1,0,0,0,,1,4.399,0.971,0.5477,0.51236,0.141667,0.4677,0.0268,0.0454,0.9226,8.3034,4.2093,1.97263,1.275,0.209729,0.10632,0.10340984910726547,0.249878,1.4387,0.29392,0.718336,0.383985,,4.70225,-0.00427153,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hansel Robles","11801",570663
"Erich Uelmen",,0.0466,0.0512,0,4.55274,1,0,0,0,,1,4.409,1.0261,0.5462,0.50586,0.125,0.4286,0.0258,0.0618,0.7799,7.0191,3.8574,1.81965,1.125,0.176888,0.0972103,0.07967792451381683,0.261854,1.4547,0.299001,0.709932,0.457998,,4.70288,-0.00427872,-0.0476438,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Erich Uelmen","20323",657272
"Nash Walters",,0.0466,0.0512,0,4.58379,1,0,0,0,,1,4.384,1.0057,0.5463,0.50931,0.139111,0.4186,0.0253,0.0483,0.8356,7.5204,3.7674,1.99618,1.252,0.190602,0.0954836,0.09511861950159073,0.256746,1.4243,0.294519,0.714086,0.407997,,4.70442,-0.00428603,-0.0476342,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nash Walters","25413",663534
