Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dauri Moreta","PIT",0.966147,0.711201,0,3.89088,28.812,0,0,0.6021,,36.015,151.002,30.4784,16.67,15.57,4.3249,12.2686,0.788123,1.97682,38.6378,9.65542,3.06587,3.14932,1.08078,0.255877,0.0812482,0.17462846636772156,0.222867,1.18692,0.278841,0.710697,,,3.76857,0.398214,0.18041,999,,,,,,,179.20000000000005,4.977777777777779,168,4.666666666666667,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Keider Montero","DET",1.63977,2.56394,0.143591,4.52932,17.601,5.236,0,0.5788,,41.8076,180.442,40.9519,22.64,21.04,5.54609,14.7226,0.692986,2.21682,35.966,7.74247,3.16937,2.4429,1.19392,0.199321,0.0815919,0.1177292913198471,0.250466,1.33168,0.290233,0.689512,,,4.38601,0.39735,0.161678,719.6400146484375,,,,,,,155.4,3.7,157,3.738095238095238,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Adam Mazur","MIA",1.97893,3.50231,1.91317,4.83631,9.132,7.518,0,0,,39.3957,170.721,41.9785,22.7,21.17,5.74351,11.7313,0.235856,1.61756,28.484,6.50721,2.68002,2.42804,1.31211,0.166845,0.0687159,0.09812942892313004,0.266746,1.36334,0.294247,0.679013,,,4.63223,0.396308,0.114131,742.1599731445312,,,,,,,119.60000000000001,3.066666666666667,131,3.358974358974359,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Hunter Gaddis","CLE",2.15201,1.76821,0,4.13982,56.088,0.59,1,17.0919,,69.3725,290.82,59.5732,34.14,31.91,10.39,21.8208,1.58371,4.06391,64.5153,8.36985,2.83091,2.9566,1.34795,0.221839,0.0750319,0.1468072086572647,0.224859,1.17329,0.258818,0.706888,,,4.37292,0.394153,0.256621,696.8900146484375,,,,,,,356.6,5.168115942028986,340,4.927536231884058,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Josh Winckowski","BOS",1.96781,1.50641,-0.312389,4.18715,45.186,0.855,0,0.6427,,56.2722,241.322,55.9216,28.07,26.18,5.5687,18.51,1.4291,2.66045,44.3695,7.09632,2.96043,2.39706,0.890641,0.18386,0.0767024,0.1071576178073883,0.254014,1.32271,0.295821,0.69575,,,4.00465,0.392052,0.17685,999,,,,,,,221.00000000000003,3.946428571428572,228,4.071428571428571,,,,,,,,,,,,,,,,,,,"Josh Winckowski","22387",670174
"John King","STL",2.22257,1.78288,0,3.99941,54.044,0,0,11.8837,,67.555,287.757,70.5853,32.27,30.02,4.86218,18.613,1.28591,2.9662,41.9988,5.59528,2.47971,2.25643,0.647763,0.145952,0.0646829,0.08126936107873917,0.265181,1.32038,0.299672,0.690951,,,3.81704,0.390967,0.352308,999,,,,,,,323.1,4.751470588235295,341,5.014705882352941,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Chad Green","TOR",2.11606,1.74618,0,4.21057,54.993,0,7,11.631,,68.7412,286.238,62.0046,34.53,32.16,10.717,18.1662,1.54438,2.54919,65.0531,8.51712,2.37842,3.581,1.40313,0.227269,0.0634653,0.16380411386489868,0.233519,1.16627,0.270287,0.700366,,,4.20459,0.390923,0.0959432,488.6400146484375,,,,,,,364.09999999999997,5.276811594202898,352,5.101449275362318,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Ryan Gusto","HOU",0.874086,0.626379,0,3.98911,22.793,3.142,0,0,,39.302,165.927,33.1106,18.67,17.42,4.8849,14.9572,0.977754,2.00616,38.8188,8.88935,3.42514,2.59533,1.11862,0.233951,0.0901431,0.14380758255720139,0.222273,1.22304,0.268152,0.713038,,,4.1017,0.390741,0.302172,999,,,,,,,168.3,4.315384615384616,157,4.0256410256410255,,,,,,,,,,,,,,,,,,,"Ryan Gusto","sa3011818",687473
"Andrew Kittredge","BAL",2.87769,2.0309,0,4.19944,60.008,0,4,0.6344,,75.01,315.398,73.8425,37.53,35,10.1254,17.8669,1.85902,3.18313,64.8079,7.77591,2.14374,3.62726,1.21489,0.20548,0.0566487,0.1488310471177101,0.250868,1.22263,0.290396,0.698784,,,4.03522,0.386362,0.108766,594.530029296875,,,,,,,330.6,4.408,336,4.48,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Justin Slaten","BOS",2.4644,1.5612,0,4.25057,57.931,0,5,13.4612,,72.4137,310.971,65.8314,36.68,34.2,9.39656,28.6924,1.47931,3.58326,76.4629,9.50325,3.56606,2.66491,1.16786,0.245884,0.0922673,0.1536170169711113,0.236213,1.30533,0.292657,0.710886,,,4.07869,0.385805,0.0508669,476.1300048828125,,,,,,,380.5000000000001,5.284722222222224,373,5.180555555555555,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Daysbel Hernández","ATL",1.81089,0.965574,0,3.93983,44.81,0,0,11.1654,,56.0125,242.38,45.4652,26.32,24.52,5.89543,29.4189,1.63814,3.29092,66.1288,10.6255,4.72698,2.24783,0.947268,0.272831,0.121375,0.15145569294691086,0.216841,1.33692,0.287475,0.728857,,,3.92546,0.381485,0.326778,747.780029296875,,,,,,,303.6000000000001,5.421428571428573,282,5.035714285714286,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Brenan Hanifee","DET",1.32604,0.929606,0,3.77933,31.079,0.807,0,0.5788,,37.84,158.911,35.2041,17.13,15.89,3.36344,10.9402,0.971958,1.97659,30.306,7.20808,2.60206,2.77014,0.799974,0.19071,0.068845,0.12186533957719803,0.241133,1.21946,0.283469,0.700228,,,3.74426,0.378881,0.342912,999,,,,,,,178.3,4.692105263157895,176,4.631578947368421,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Forrest Whitley","HOU",1.46802,1.04476,0,3.86055,38.438,0,0,10.5059,,48.0475,204.802,38.1236,22.05,20.61,5.25559,22.745,1.2472,3.11593,55.152,10.3308,4.26048,2.42479,0.984449,0.269295,0.111059,0.1582358554005623,0.213051,1.26684,0.277289,0.725435,,,3.90744,0.375372,0.309806,750.27001953125,,,,,,,270.90000000000003,5.643750000000001,251,5.229166666666667,,,,,,,,,,,,,,,,,,,"Forrest Whitley","19586",666215
"Reed Garrett","NYM",2.10704,1.36975,0,4.29949,57.004,0,2,14.5128,,71.255,309.504,62.6901,36.6,34.04,9.02825,33.9133,2.05954,3.63883,84.2934,10.6468,4.28349,2.48556,1.14033,0.27235,0.109573,0.16277685016393661,0.230519,1.35574,0.300407,0.714634,,,4.02869,0.375077,-0.0026827,740.219970703125,,,,,,,374.90000000000003,5.280281690140845,362,5.098591549295775,,,,,,,,,,,,,,,,,,,"Reed Garrett","16866",657585
"José Buttó","NYM",2.00069,1.48537,-0.259023,4.15229,50.211,0.883,1,16.0504,,62.9003,268.251,53.622,31.08,29.02,7.85833,26.37,1.75388,3.57952,63.9529,9.15062,3.77312,2.42521,1.1244,0.238407,0.0983036,0.14010348170995712,0.225017,1.27173,0.274873,0.708969,,,4.18557,0.372627,0.244633,657.8499755859375,,,,,,,334.4000000000001,5.3079365079365095,318,5.0476190476190474,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Richard Fitts","BOS",1.35018,2.2285,-1.47461,4.36478,25.045,4.496,0,0.6427,,46.291,196.148,43.5526,24.14,22.45,6.75487,14.1903,1.07401,2.07738,40.3734,7.84949,2.7589,2.84515,1.3133,0.205831,0.0723445,0.13348669558763504,0.242119,1.24739,0.27719,0.695912,,,4.37339,0.369907,0.219913,662.239990234375,,,,,,,175.90000000000006,3.8239130434782624,175,3.8043478260869565,,,,,,,,,,,,,,,,,,,"Richard Fitts","30160",690916
"Scott Barlow","CIN",2.20594,1.82546,0,4.38043,55.474,0,1,7.0033,,69.3425,298.208,63.4836,36.11,33.75,8.90336,27.2572,1.4505,3.9243,74.9031,9.72171,3.53773,2.74801,1.15557,0.251177,0.0914033,0.15977400541305542,0.237743,1.30859,0.297894,0.697924,,,4.02428,0.369837,-0.00694534,729.25,,,,,,,326.1,4.72608695652174,318,4.608695652173913,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Luke Weaver","NYY",2.38044,1.65414,0,4.32025,58.871,0.391,4,12.6071,,73.1,310.816,67.998,37.67,35.09,10.9309,23.2097,1.49546,3.52777,77.2745,9.51396,2.85755,3.32941,1.3458,0.248618,0.0746734,0.17394491285085678,0.239363,1.24771,0.291347,0.705329,,,4.09349,0.369427,0.00158078,359.2200012207031,,,,,,,373.1000000000001,5.11095890410959,367,5.027397260273973,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Gordon Graceffo","STL",0.816995,0.650133,0,4.06952,19.51,2.105,0,0.6474,,34.81,147.741,32.3855,16.86,15.74,3.77703,11.2766,0.91837,1.59541,29.5429,7.63821,2.91552,2.61985,0.976538,0.199964,0.0763264,0.12363731116056442,0.240125,1.2543,0.281719,0.698439,,,3.98899,0.368506,0.25149,999,,,,,,,151.60000000000002,4.331428571428572,148,4.228571428571429,,,,,,,,,,,,,,,,,,,"Gordon Graceffo","29519",700669
"Abner Uribe","MIL",1.68328,1.11452,0,3.51042,36.57,0,2,6.4382,,45.7125,194.822,35.5696,19.01,17.83,3.28189,23.5141,1.1424,2.82715,47.2345,9.29966,4.62953,2.00877,0.646147,0.242449,0.120695,0.12175391614437103,0.211119,1.29251,0.273707,0.735445,,,3.76193,0.368401,0.514531,633.0900268554688,,,,,,,256.9000000000001,5.5847826086956545,238,5.173913043478261,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Keaton Winn","SFG",1.42211,1.29481,0.260164,4.06743,21.827,1.607,0,0.6315,,31.8629,134.756,30.7298,15.5,14.4,3.33754,9.11506,0.718368,1.54795,28.4401,8.0332,2.57464,3.12012,0.942723,0.21105,0.0676414,0.14340811222791672,0.247636,1.25051,0.296726,0.69216,,,3.74699,0.366553,0.175072,712.3800048828125,,,,,,,146.3,4.571875,148,4.625,,,,,,,,,,,,,,,,,,,"Keaton Winn","23499",676775
"Alek Jacob","SDP",1.07334,0.731766,0,3.67031,27.444,0,0,0.6081,,34.305,142.611,28.798,15.01,13.99,4.00708,10.7892,0.865729,1.8924,36.745,9.64014,2.83056,3.40573,1.05127,0.257659,0.0756546,0.18200460076332092,0.221644,1.15398,0.277997,0.723342,,,3.65174,0.360983,0.280225,999,,,,,,,166.00000000000003,4.882352941176471,157,4.617647058823529,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Trevor McDonald","SFG",1.28536,0.775457,0.274914,3.45745,23.757,0.124,0,0.6315,,31.5493,132.574,27.7568,13.03,12.12,2.05335,10.8759,0.89877,1.89543,27.4116,7.81964,3.10253,2.52041,0.585756,0.206764,0.0820361,0.12472821027040482,0.231687,1.22452,0.284526,0.715999,,,3.48929,0.358151,0.380945,999,,,,,,,158.40000000000003,4.950000000000001,153,4.78125,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Nick Hernandez","HOU",1.39289,0.976645,0,3.80956,35.475,0,0,0.6475,,44.3438,185.561,32.9633,20.03,18.77,6.10481,18.9167,1.12471,2.79761,52.5629,10.6681,3.83934,2.77864,1.23903,0.283264,0.101943,0.18132100254297256,0.201184,1.16995,0.25536,0.735001,,,4.05454,0.357764,0.301329,999,,,,,,,210,4.7727272727272725,186,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Caleb Kilian","CHC",0.684124,0.458694,0,3.91037,16.41,1.772,0,0.6254,,29.276,124.739,26.7391,13.67,12.72,2.50865,10.7858,0.970998,1.59108,25.3195,7.78371,3.31576,2.34749,0.771208,0.202981,0.0864672,0.11651381105184555,0.237974,1.28176,0.286638,0.701351,,,3.81903,0.35755,0.23452,748.5599975585938,,,,,,,122.50000000000001,4.224137931034483,121,4.172413793103448,,,,,,,,,,,,,,,,,,,"Caleb Kilian","26213",668873
"Kaleb Ort","HOU",1.9848,1.53615,0,4.29956,53.128,0.144,1,12.0869,,66.23,282.896,56.5432,33.89,31.64,9.16114,27.2458,2.01116,3.66826,71.6979,9.74303,3.70243,2.63152,1.24491,0.253443,0.0963103,0.15713230520486832,0.224394,1.26512,0.276889,0.703165,,,4.19987,0.355336,0.0380545,999,,,,,,,333.5000000000001,5.0530303030303045,317,4.803030303030303,,,,,,,,,,,,,,,,,,,"Kaleb Ort","20061",672391
"Sam Moll","CIN",2.19036,1.70374,0,4.11949,54.164,0,0,10.3306,,67.705,292.41,60.8954,33.26,30.99,7.36931,29.4359,2.57853,4.18637,70.1466,9.32456,3.9129,2.38303,0.979599,0.239892,0.100667,0.1392248123884201,0.23531,1.33419,0.295281,0.713264,,,3.99913,0.351657,0.248685,999,,,,,,,339.5,4.992647058823529,330,4.852941176470588,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Dylan Floro","ATH",2.0084,1.77805,0,4.2796,52.676,0,0,0.6536,,65.845,281.154,67.5963,33.52,31.31,6.56729,18.2731,1.43082,2.75643,48.2058,6.589,2.49765,2.63808,0.897647,0.171457,0.0649932,0.10646390169858932,0.259861,1.30411,0.297193,0.682742,,,3.957,0.350108,0.0380545,999,,,,,,,262.50000000000006,3.977272727272728,276,4.181818181818182,,,,,,,,,,,,,,,,,,,"Dylan Floro","13394",571670
"Valente Bellozo","MIA",2.45609,4.53146,1.64184,4.77497,19.963,8.914,0,0.5942,,59.0517,254.245,59.6287,33.66,31.33,9.78861,18.1869,0.820023,2.68254,42.9581,6.54719,2.77184,2.36204,1.49187,0.168963,0.0715328,0.09743061661720276,0.255505,1.31775,0.275925,0.68873,,,4.9267,0.347388,0.144487,745.0399780273438,,,,,,,184.60000000000002,3.128813559322034,192,3.2542372881355934,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Joey Wentz","PIT",1.66861,1.79834,-0.531797,4.31951,50.221,1.301,0,9.1543,,62.0487,268.909,55.7113,31.92,29.78,7.0567,28.3722,1.52277,2.64662,60.8517,8.82638,4.11532,2.14476,1.02356,0.226291,0.105509,0.12078241258859634,0.234189,1.35512,0.286235,0.702973,,,4.18327,0.341155,0.0869199,999,,,,,,,292.0999999999999,4.711290322580644,284,4.580645161290323,,,,,,,,,,,,,,,,,,,"Joey Wentz","19962",666214
"Marc Church","TEX",1.48206,0.870252,0,3.95003,35.945,0,0,5.0263,,44.9313,187.367,37.4472,21.19,19.72,6.55928,14.8407,0.931148,2.23149,52.3181,10.4796,2.97269,3.5253,1.31386,0.279228,0.0792068,0.20002109557390213,0.219896,1.16373,0.277227,0.721447,,,3.87536,0.340587,0.251462,726.6199951171875,,,,,,,223.7,4.971111111111111,207,4.6,,,,,,,,,,,,,,,,,,,"Marc Church","26353",687847
"Sean Reynolds","SDP",1.35126,0.961114,0,3.88906,35.046,0,0,6.2524,,43.8075,187.61,35.4399,20.24,18.93,4.49996,20.9218,0.972064,2.61987,49.2969,10.1278,4.29826,2.35625,0.924491,0.262763,0.111518,0.151245579123497,0.216008,1.28658,0.280581,0.721543,,,3.86341,0.340142,0.301329,999,,,,,,,235.40000000000003,5.3500000000000005,218,4.954545454545454,,,,,,,,,,,,,,,,,,,"Sean Reynolds","22253",669308
"Prelander Berroa","CHW",1.50333,1.29652,0,3.77071,42.218,0,3,0,,52.7725,228.488,41.7963,23.76,22.11,5.34953,29.5793,1.4094,3.00179,58.2897,9.94092,5.04456,1.97062,0.912326,0.255111,0.129457,0.12565383315086365,0.213348,1.35252,0.275554,0.745319,,,4.12736,0.338942,0.372433,668.510009765625,,,,,,,253.50000000000006,4.78301886792453,232,4.377358490566038,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Colin Poche","WSN",1.98874,1.58617,0,4.05042,48.795,0,3,9.4344,,60.9938,255.753,51.4032,29.51,27.45,8.35543,21.6837,1.17844,2.46638,56.483,8.33442,3.19956,2.60486,1.23289,0.22085,0.0847838,0.13606631010770798,0.221945,1.19827,0.258135,0.709845,,,4.28307,0.337691,0.182025,747.3599853515625,,,,,,,311.4000000000001,5.104918032786887,292,4.786885245901639,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"John Means","CLE",1.58699,2.09247,1.11146,4.24941,6.318,5.247,0,0,,26.4319,110.62,24.3675,13.37,12.48,4.15566,7.30828,0.141223,0.964464,21.8063,7.42499,2.48845,2.98378,1.41499,0.197128,0.0660668,0.13106171041727066,0.238088,1.19839,0.264605,0.707939,,,4.49931,0.336584,0.305594,999,,,,,,,100.79999999999998,3.8769230769230765,98,3.769230769230769,,,,,,,,,,,,,,,,,,,"John Means","16269",607644
"Jorge Alcala","MIN",2.40864,1.85541,0,4.28989,54.765,0,0,12.1091,,68.4563,289.901,60.6825,35,32.63,9.84608,23.8989,1.18212,3.49629,69.721,9.16628,3.142,2.91734,1.29447,0.240499,0.0824379,0.15806134045124054,0.231166,1.23555,0.277887,0.700333,,,4.19987,0.333929,0.0423234,999,,,,,,,328.6,4.832352941176471,317,4.661764705882353,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Bryan Baker","BAL",1.72692,1.14184,0,3.89931,34.64,0,0,4.3983,,43.3,182.586,35.6507,20.04,18.76,5.26848,17.3659,0.935487,2.15042,45.4947,9.45617,3.60954,2.61977,1.09507,0.249168,0.0951107,0.1540573313832283,0.218622,1.2244,0.270529,0.722526,,,3.99904,0.331972,0.247203,999,,,,,,,212.1,4.932558139534883,199,4.627906976744186,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Daniel Lynch IV","KCR",2.20648,2.19937,0.725089,4.42734,34.404,3.125,0,4.2957,,53.016,228.588,51.9575,27.99,26.08,6.48889,18.8392,1.14609,2.33946,44.5761,7.56724,3.19814,2.36614,1.10155,0.195006,0.0824156,0.11259080469608307,0.250508,1.33538,0.290824,0.69365,,,4.27444,0.331718,0.131919,684.8900146484375,,,,,,,226.20000000000005,4.267924528301887,230,4.339622641509434,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Tommy Kahnle","DET",1.96765,1.3974,0,3.86955,46.331,0,2,9.8179,,57.9137,246.005,50.6834,26.84,24.9,6.16565,22.6667,0.966731,3.21339,56.8107,8.82858,3.52249,2.50634,0.958164,0.230933,0.0921392,0.13879340887069702,0.230248,1.26654,0.283284,0.718656,,,3.92921,0.331653,0.331035,591.6500244140625,,,,,,,308.80000000000007,5.324137931034484,298,5.137931034482759,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Tanner Banks","PHI",2.07445,1.57518,0,4.39007,57.322,0.379,1,12.3712,,71.1787,306.08,70.0508,37.5,34.72,9.25265,23.4547,1.31236,3.10401,70.3026,8.88922,2.96566,2.99738,1.16993,0.229687,0.0766294,0.15305808186531067,0.25061,1.31367,0.304043,0.695273,,,4.00037,0.331198,-0.105303,750.25,,,,,,,347.70000000000005,4.89718309859155,353,4.971830985915493,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Brusdar Graterol","LAD",0.899805,0.391066,0,3.04119,19.195,0.042,1,0.7121,,23.9412,97.988,21.7158,8.72,8.09,1.29176,5.31066,0.53163,1.30468,17.54,6.59364,1.99639,3.30279,0.4856,0.179002,0.0541971,0.12480448931455612,0.237662,1.12887,0.281553,0.725929,,,3.2316,0.330461,0.364667,999,,,,,,,135.10000000000002,5.629166666666667,134,5.583333333333333,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Triston McKenzie","CLE",4.26622,6.84343,2.88993,4.89601,23.705,15.534,0,0.6727,,89.2277,386.764,79.9286,51.79,48.54,15.5201,41.5578,0.766932,3.59339,79.523,8.02113,4.19175,1.91355,1.56544,0.205612,0.10745,0.09816141426563263,0.233974,1.36153,0.261219,0.698653,,,5.16327,0.329985,0.245241,510.4700012207031,,,,,,,279.8,3.1438202247191014,263,2.955056179775281,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Anthony Banda","LAD",2.10682,1.23221,0,4.33036,49.224,0.574,0,12.6277,,60.8125,263.872,58.3787,31.52,29.26,7.19106,24.3732,1.74349,3.26321,59.8886,8.86327,3.60714,2.45715,1.06425,0.226961,0.0923676,0.13459334522485733,0.247121,1.36077,0.302607,0.704854,,,4.09747,0.328604,0.0335394,999,,,,,,,305.50000000000006,5.008196721311476,305,5,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Tyler Alexander","MIL",2.25047,2.24725,1.07827,4.43174,31.276,3.094,0,0.5961,,51.1966,215.214,49.3749,27.03,25.21,8.43886,12.5129,0.909252,1.95641,45.0797,7.92469,2.19968,3.60265,1.48349,0.209464,0.0581417,0.15132278949022293,0.245959,1.20883,0.278049,0.696134,,,4.39613,0.326941,0.132786,746.8400268554688,,,,,,,200.6,3.933333333333333,200,3.9215686274509802,,,,,,,,,,,,,,,,,,,"Tyler Alexander","17735",641302
"Ian Seymour","TBR",1.03022,1.54309,-0.633193,3.84724,13.792,3.264,0,0,,27.6276,115.748,23.117,12.66,11.81,3.46657,9.91457,0.595591,1.32802,27.9257,9.09709,3.22978,2.81663,1.12928,0.241263,0.0856568,0.1556064561009407,0.221204,1.1956,0.268768,0.722951,,,3.99688,0.326231,0.325088,724.7100219726562,,,,,,,133.50000000000006,4.767857142857145,124,4.428571428571429,,,,,,,,,,,,,,,,,,,"Ian Seymour","sa3014512",693855
"Colin Selby","BAL",1.57113,0.998475,0,3.67967,31.293,0.475,0,0.6344,,38.5225,162.869,31.6728,16.87,15.75,3.9138,16.1207,1.3766,2.14796,39.3931,9.20339,3.76628,2.44363,0.91438,0.24187,0.09898,0.14289017766714096,0.219038,1.24067,0.274047,0.730808,,,3.86476,0.325561,0.342933,999,,,,,,,184.20000000000005,4.723076923076924,171,4.384615384615385,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Joe Kelly",,1.83605,1.81178,0,3.7301,32.486,0,0,0,,40.6075,174.723,34.0049,18,16.83,3.16671,19.8632,0.984445,2.79466,43.4383,9.62741,4.40236,2.18687,0.70185,0.248612,0.113684,0.13492849469184875,0.223621,1.32656,0.292416,0.725565,,,3.71476,0.323303,0.347153,999,,,,,,,195.10000000000005,4.758536585365855,183,4.463414634146342,,,,,,,,,,,,,,,,,,,"Joe Kelly","9761",523260
"Zach Brzykcy","WSN",1.87987,1.45208,0,3.97029,46.715,0,0,0.6126,,58.3937,248.085,48.7109,27.7,25.76,7.22778,24.0913,2.69961,3.25362,61.3941,9.46243,3.7131,2.54839,1.11399,0.247472,0.097109,0.1503630131483078,0.220671,1.24675,0.272703,0.719525,,,4.07767,0.3208,0.227332,750.7100219726562,,,,,,,260.70000000000005,4.494827586206897,244,4.206896551724138,,,,,,,,,,,,,,,,,,,"Zach Brzykcy","27783",694350
"Emerson Hancock","SEA",2.49703,3.51273,1.62483,4.58573,17.441,7.987,0,0.6173,,53.3241,227.981,51.256,29.08,27.17,8.09364,17.6262,0.661889,2.57464,38.1936,6.44629,2.97494,2.16686,1.36604,0.16753,0.0773146,0.09021546691656113,0.246684,1.29177,0.267271,0.691598,,,4.84363,0.314992,0.29129,717.0900268554688,,,,,,,178.20000000000007,3.3622641509433975,178,3.358490566037736,,,,,,,,,,,,,,,,,,,"Emerson Hancock","27470",676106
"Cooper Criswell","BOS",0.803418,1.50321,-1.43429,4.42214,20.3,2.817,0,0.6427,,35.026,150.899,35.7728,18.47,17.21,4.02325,10.0847,0.868268,2.47916,27.9604,7.18449,2.59128,2.77256,1.03378,0.185292,0.0668306,0.1184614896774292,0.258595,1.30924,0.298534,0.680858,,,4.13927,0.314888,0.187413,749.6900024414062,,,,,,,140.20000000000002,4.005714285714286,147,4.2,,,,,,,,,,,,,,,,,,,"Cooper Criswell","24975",681867
"Sean Guenther","DET",1.60766,1.12996,0,3.82938,37.698,0,0,0.5788,,47.1225,197.504,44.3261,21.67,20.05,4.98627,12.7449,1.09787,1.95583,37.9802,7.2539,2.43417,2.98003,0.952336,0.192301,0.0645301,0.12777119129896164,0.24248,1.21112,0.281328,0.706745,,,3.86601,0.311731,0.255712,999,,,,,,,206.9,4.402127659574468,205,4.361702127659575,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Adam Ottavino","BOS",1.63459,1.04136,0,4.31056,38.15,0,1,0.6427,,47.6875,203.607,40.0329,24.39,22.84,5.0289,20.6519,0.915491,3.57489,51.1168,9.6472,3.8976,2.47517,0.949099,0.251056,0.10143,0.1496260166168213,0.223173,1.27255,0.284043,0.676582,,,3.91767,0.309741,0.102606,999,,,,,,,225.70000000000005,4.702083333333334,211,4.395833333333333,,,,,,,,,,,,,,,,,,,"Adam Ottavino","1247",493603
"Tink Hence","STL",1.17682,1.43099,1.50711,4.39941,3.819,3.819,0,0,,20.9687,89.2322,20.5711,10.98,10.25,2.69651,6.51013,0.0502771,0.805027,18.6854,8.01997,2.79422,2.8702,1.15737,0.209402,0.0729571,0.1364445760846138,0.251121,1.29151,0.295276,0.690858,,,4.1026,0.308612,0.203969,999,,,,,,,77.9,3.7095238095238097,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Cionel Pérez","BAL",2.62341,1.72101,0,3.84965,53.341,0,1,10.2926,,66.6762,287.487,60.7288,30.64,28.52,4.80833,29.966,1.73092,3.44511,52.6379,7.1051,4.04483,1.75659,0.649031,0.183097,0.104234,0.07886255532503128,0.239018,1.36023,0.284395,0.715252,,,4.02834,0.305022,0.40211,999,,,,,,,327.69999999999993,4.891044776119402,322,4.8059701492537314,,,,,,,,,,,,,,,,,,,"Cionel Perez","19614",672335
"Luis Curvelo","TEX",1.26608,0.716357,0,3.76883,29.917,0,0,0,,37.3963,154.449,30.4072,16.75,15.66,5.0816,11.6129,0.805487,1.92809,39.3865,9.479,2.79483,3.39162,1.22297,0.255013,0.0751893,0.17982419580221176,0.215795,1.12365,0.262606,0.72395,,,3.91283,0.304819,0.234463,999,,,,,,,170.3,4.602702702702703,156,4.216216216216216,,,,,,,,,,,,,,,,,,,"Luis Curvelo","sa3008169",681168
"Cole Irvin",,2.45745,3.58891,2.76136,5.20303,10.966,7.876,0,0,,49.4366,216.355,55.3475,30.57,28.58,7.94973,13.9173,0.392815,2.28103,34.0262,6.19452,2.53366,2.44489,1.44726,0.15727,0.0643262,0.09294404834508896,0.276521,1.40108,0.299643,0.6656,,,4.86338,0.304195,-0.0791806,750.8699951171875,,,,,,,141.20000000000005,2.8816326530612253,161,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Calvin Faucher","MIA",1.96383,2.01808,0,4.34004,54.949,0.12,16,5.6155,,68.5362,301.386,66.2052,35.7,33.05,7.42061,31.5736,2.26819,3.52335,69.8599,9.17382,4.14616,2.21261,0.974455,0.231795,0.104761,0.1270342469215393,0.248622,1.42667,0.311016,0.710365,,,4.07168,0.299869,-0.00694534,307.0899963378906,,,,,,,388.9,5.63623188405797,390,5.6521739130434785,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
